Sales Taxes and Charges Master,Értékesítési adók és költségek sablon
Sales Team,Értékesítő csapat
Sales Team Details,Értékesítő csapat részletei
Sales Team1,Értékesítő csapat1
Sales User,
Sales and Purchase,Értékesítés és beszerzés
Sales campaigns.,
Salutation,Megszólítás
Sample Size,
Sanctioned Amount,
Saturday,Szombat
Schedule,Ütemezés
Schedule Date,
Schedule Details,Ütemezés részletei
Scheduled,Ütemezett
Scheduled Date,Ütemezett dátum
Scheduled to send to {0},
Scheduled to send to {0} recipients,
Scheduler Failed Events,
School/University,Iskola/Egyetem
Score (0-5),Pontszám (0-5)
Score Earned,
Score must be less than or equal to 5,
Scrap %,Hulladék %
Seasonality for setting budgets.,
Secretary,
Secured Loans,
Securities & Commodity Exchanges,
Securities and Deposits,
"See ""Rate Of Materials Based On"" in Costing Section",Lásd az 'Anyagköltség számítás módja' a Költség részben
"Select ""Yes"" for sub - contracting items",
"Select ""Yes"" if this item is used for some internal purpose in your company.",
"Select ""Yes"" if this item represents some work like training, designing, consulting etc.",
"Select ""Yes"" if you are maintaining stock of this item in your Inventory.",
"Select ""Yes"" if you supply raw materials to your supplier to manufacture this item.",
Select Budget Distribution to unevenly distribute targets across months.,
"Select Budget Distribution, if you want to track based on seasonality.",
Select Company...,
Select DocType,
Select Fiscal Year,
Select Fiscal Year...,
Select Items,
Select Sales Orders,
Select Sales Orders from which you want to create Production Orders.,
Select Time Logs and Submit to create a new Sales Invoice.,
Select Transaction,
Select Your Language,
Select account head of the bank where cheque was deposited.,
Select company name first.,
Select template from which you want to get the Goals,
Select the Employee for whom you are creating the Appraisal.,
Select the period when the invoice will be generated automatically,
Select the relevant company name if you have multiple companies,
Select the relevant company name if you have multiple companies.,
Select type of transaction,Tranzakció kiválasztása
Select who you want to send this newsletter to,
Select your home country and check the timezone and currency.,
"Selecting ""Yes"" will allow this item to appear in Purchase Order , Purchase Receipt.",
"Selecting ""Yes"" will allow this item to figure in Sales Order, Delivery Note",
"Selecting ""Yes"" will allow you to create Bill of Material showing raw material and operational costs incurred to manufacture this item.",
"Selecting ""Yes"" will allow you to make a Production Order for this item.",
"Selecting ""Yes"" will give a unique identity to each entity of this item which can be viewed in the Serial No master.",
Selling,Értékesítés
Selling Amount,
Selling Rate,
Selling Settings,Értékesítés beállításai
"Selling must be checked, if Applicable For is selected as {0}",
Send,Küldés
Send Autoreply,
Send Email,Email küldése
Send From,
Send Notifications To,
Send Now,
Send SMS,SMS küldése
Send To,Címzett
Send To Type,Célcsoport típusa
Send automatic emails to Contacts on Submitting transactions.,
Send mass SMS to your contacts,
Send regular summary reports via Email.,
Send to this list,
Sender Name,Küldő neve
Sent,Elküldött
Sent On,
Separate production order will be created for each finished good item.,
Serial #,
Serial No,Sorozatszám
Serial No / Batch,
Serial No Details,Sorozatszám adatai
Serial No Service Contract Expiry,Sorozatszám karbantartási szerződés lejárati ideje
Serial No Status,Sorozatszám állapota
Serial No Warranty Expiry,Sorozatszám garanciaidő lejárta
Serial No is mandatory for Item {0},
Serial No {0} created,
Serial No {0} does not belong to Delivery Note {1},
Serial No {0} does not belong to Item {1},
Serial No {0} does not belong to Warehouse {1},
Serial No {0} does not exist,A {0} sorozatszám nem létezik
Serial No {0} has already been received,
Serial No {0} is under maintenance contract upto {1},
Serial No {0} is under warranty upto {1},
Serial No {0} not found,
Serial No {0} not in stock,
Serial No {0} quantity {1} cannot be a fraction,
Serial No {0} status must be 'Available' to Deliver,"A(z) {0} sorozatszám állapota 'Elérhető' kell, hogy legyen a szállításhoz"
Serial Nos Required for Serialized Item {0},
Serial Number Series,Sorozatszám sorozat
Serial number {0} entered more than once,
"Serialized Item {0} cannot be updated \
					using Stock Reconciliation",
Series,Sorszám
Series List for this Transaction,
Series Updated,
Series Updated Successfully,
Series is mandatory,
Series {0} already used in {1},{0} sorszám már használva van itt: {1}
Service,
Service Address,Szervizelés helye
Service Tax,
Services,Szolgáltatás
Set,
"Set Default Values like Company, Currency, Current Fiscal Year, etc.",
Set Item Group-wise budgets on this Territory. You can also include seasonality by setting the Distribution.,
Set Status as Available,
Set as Default,
Set as Lost,
Set prefix for numbering series on your transactions,
Set targets Item Group-wise for this Sales Person.,
Setting Account Type helps in selecting this Account in transactions.,
Setting this Address Template as default as there is no other default,
Setting up...,
Settings,Beállítások
Settings for Accounts,
Settings for Buying Module,
Settings for HR Module,
Settings for Selling Module,
"Settings to extract Job Applicants from a mailbox e.g. ""jobs@example.com""",
Setup,Beállítások
Setup Already Complete!!,
Setup Complete,
Setup SMS gateway settings,
Setup Series,Sorszámozás beállítása
Setup Wizard,
Setup incoming server for jobs email id. (e.g. jobs@example.com),
Setup incoming server for sales email id. (e.g. sales@example.com),
Setup incoming server for support email id. (e.g. support@example.com),
Share,Megosztás
Share With,Megosztás
Shareholders Funds,
Shipments to customers.,Kiszállítás a vevő felé.
Shipping,Szállítás
Shipping Account,Szállítási számla
Shipping Address,Szállítási cím
Shipping Address Name,
Shipping Amount,Szállítandó mennyiség
Shipping Rule,Szállítási lehetőség
Shipping Rule Condition,Szállítás feltételei
Shipping Rule Conditions,Szállítás feltételei
Shipping Rule Label,Szállítási lehetőség címkéi
Shop,Bolt
Shopping Cart,Bevásárló kosár
Short biography for website and other publications.,
Shortage Qty,
"Show ""In Stock"" or ""Not in Stock"" based on stock available in this warehouse.",
"Show / Hide features like Serial Nos, POS etc.",
Show In Website,Weboldalon megjelenjen
Show a slideshow at the top of the page,
Show in Website,Weboldalon megjelenjen
Show this slideshow at the top of the page,
Show zero values,
Shown in Website,
Sick Leave,
Signature,Aláírás
Signature to be appended at the end of every email,
Single,Egyedülálló
Single unit of an Item.,Egy darab anyag.
Sit tight while your system is being setup. This may take a few moments.,
Slideshow,Diabemutató
Soap & Detergent,
Software,
Software Developer,
"Sorry, Serial Nos cannot be merged",
"Sorry, companies cannot be merged",
Source,Forrás
Source File,
Source Warehouse,Forrás raktár
Source and target warehouse cannot be same for row {0},
Source of Funds (Liabilities),
Source warehouse is mandatory for row {0},
Spartan,
"Special Characters except ""-"" and ""/"" not allowed in naming series",
Specification Details,Specifikáció adatai
Specifications,
Specify Exchange Rate to convert one currency into another,
"Specify a list of Territories, for which, this Price List is valid",
"Specify a list of Territories, for which, this Shipping Rule is valid",
"Specify a list of Territories, for which, this Taxes Master is valid",
Specify conditions to calculate shipping amount,
"Specify the operations, operating cost and give a unique Operation no to your operations.",
Split Delivery Note into packages.,
Sports,
Sr,
Standard,
Standard Buying,
Standard Reports,Általános jelentések
Standard Selling,
"Standard Terms and Conditions that can be added to Sales and Purchases.

Examples:

1. Validity of the offer.
1. Payment Terms (In Advance, On Credit, part advance etc).
1. What is extra (or payable by the Customer).
1. Safety / usage warning.
1. Warranty if any.
1. Returns Policy.
1. Terms of shipping, if applicable.
1. Ways of addressing disputes, indemnity, liability, etc.
1. Address and Contact of your Company.",
Standard contract terms for Sales or Purchase.,
"Standard tax template that can be applied to all Purchase Transactions. This template can contain list of tax heads and also other expense heads like ""Shipping"", ""Insurance"", ""Handling"" etc.

#### Note

The tax rate you define here will be the standard tax rate for all **Items**. If there are **Items** that have different rates, they must be added in the **Item Tax** table in the **Item** master.

#### Description of Columns

1. Calculation Type: 
    - This can be on **Net Total** (that is the sum of basic amount).
    - **On Previous Row Total / Amount** (for cumulative taxes or charges). If you select this option, the tax will be applied as a percentage of the previous row (in the tax table) amount or total.
    - **Actual** (as mentioned).
2. Account Head: The Account ledger under which this tax will be booked
3. Cost Center: If the tax / charge is an income (like shipping) or expense it needs to be booked against a Cost Center.
4. Description: Description of the tax (that will be printed in invoices / quotes).
5. Rate: Tax rate.
6. Amount: Tax amount.
7. Total: Cumulative total to this point.
8. Enter Row: If based on ""Previous Row Total"" you can select the row number which will be taken as a base for this calculation (default is the previous row).
9. Consider Tax or Charge for: In this section you can specify if the tax / charge is only for valuation (not a part of total) or only for total (does not add value to the item) or for both.
10. Add or Deduct: Whether you want to add or deduct the tax.",
"Standard tax template that can be applied to all Sales Transactions. This template can contain list of tax heads and also other expense / income heads like ""Shipping"", ""Insurance"", ""Handling"" etc.

#### Note

The tax rate you define here will be the standard tax rate for all **Items**. If there are **Items** that have different rates, they must be added in the **Item Tax** table in the **Item** master.

#### Description of Columns

1. Calculation Type: 
    - This can be on **Net Total** (that is the sum of basic amount).
    - **On Previous Row Total / Amount** (for cumulative taxes or charges). If you select this option, the tax will be applied as a percentage of the previous row (in the tax table) amount or total.
    - **Actual** (as mentioned).
2. Account Head: The Account ledger under which this tax will be booked
3. Cost Center: If the tax / charge is an income (like shipping) or expense it needs to be booked against a Cost Center.
4. Description: Description of the tax (that will be printed in invoices / quotes).
5. Rate: Tax rate.
6. Amount: Tax amount.
7. Total: Cumulative total to this point.
8. Enter Row: If based on ""Previous Row Total"" you can select the row number which will be taken as a base for this calculation (default is the previous row).
9. Is this Tax included in Basic Rate?: If you check this, it means that this tax will not be shown below the item table, but will be included in the Basic Rate in your main item table. This is useful where you want give a flat price (inclusive of all taxes) price to customers.",
Start,
Start Date,Kezdés dátuma
Start POS,
Start date of current invoice's period,
Start date of current order's period,
Start date should be less than end date for Item {0},
State,Állapot
Statement of Account,
Static Parameters,
Status,Állapot
Status must be one of {0},
Status of {0} {1} is now {2},
Status updated to {0},
Statutory info and other general information about your Supplier,
Stay Updated,
Stock,Készlet
Stock Adjustment,
Stock Adjustment Account,
Stock Ageing,Készlet öregedés
Stock Analytics,Készlet analítika
Stock Assets,
Stock Balance,Készlet egyenleg
Stock Entries already created for Production Order ,
Stock Entry,Készlet mozgás
Stock Entry Detail,Készlet mozgás részletei
Stock Expenses,
Stock Frozen Upto,Készlet zárolása eddig
Stock Item,
Stock Ledger,Készlet könyvelés
Stock Ledger Entries and GL Entries are reposted for the selected Purchase Receipts,
Stock Ledger Entry,Készlet könyvelés tétele
Stock Ledger entries balances updated,
Stock Level,Készlet szint
Stock Liabilities,
Stock Projected Qty,
Stock Queue (FIFO),
Stock Received But Not Billed,
Stock Reconcilation Data,
Stock Reconcilation Template,
Stock Reconciliation,Készlet egyeztetés
"Stock Reconciliation can be used to update the stock on a particular date, usually as per physical inventory.",
Stock Settings,Készlet beállítások
Stock UOM,Készlet mértékegysége
Stock UOM Replace Utility,Készlet mértékegység cserélő
Stock UOM updatd for Item {0},
Stock Uom,Készlet mértékegysége
Stock Value,Készlet értéke
Stock Value Difference,
Stock balances updated,
Stock cannot be updated against Delivery Note {0},
Stock entries exist against warehouse {0} cannot re-assign or modify 'Master Name',
Stock transactions before {0} are frozen,
Stock: ,
Stop,Megáll
Stop Birthday Reminders,
Stop users from making Leave Applications on following days.,
Stopped,Megállítva
Stopped order cannot be cancelled. Unstop to cancel.,
Stores,
Stub,
Sub Assemblies,
"Sub-currency. For e.g. ""Cent""",
Subcontract,Alvállalkozói
Subcontracted,
Subject,Tárgy
Submit Salary Slip,Bérlap küldés
Submit all salary slips for the above selected criteria,
Submit this Production Order for further processing.,
Submitted,Elküldve
Subsidiary,Leányvállalat
Successful: ,
Successfully Reconciled,
Suggestions,Javaslatok
Sunday,Vasárnap
Supplier,Beszállító
Supplier (Payable) Account,
Supplier (vendor) name as entered in supplier master,
Supplier > Supplier Type,
Supplier Account,
Supplier Account Head,
Supplier Address,Beszállító címe
Supplier Addresses and Contacts,
Supplier Details,Beszállító részletei
Supplier Id,
Supplier Invoice Date,Beszállítói számla dátuma
Supplier Invoice No,Beszállítói számla száma
Supplier Name,Beszállító neve
Supplier Naming By,
Supplier Part Number,
Supplier Quotation,Beszállítói ajánlat
Supplier Quotation Item,Beszállítói ajánlat tétel
Supplier Reference,Beszállító ajánlása
Supplier Type,Beszállító típusa
Supplier Type / Supplier,
Supplier Type master.,
Supplier Warehouse,Beszállító raktára
Supplier Warehouse mandatory for sub-contracted Purchase Receipt,
Supplier database.,
Supplier master.,
Supplier of Goods or Services.,
Supplier warehouse where you have issued raw materials for sub - contracting,
Supplier(s),
Supplier-Wise Sales Analytics,
Support,Támogatás
Support Analtyics,
Support Analytics,Támogatási analitika
Support Email,Hibajegy levél
Support Email Settings,Támogatás levelezés beállítása
Support Manager,
Support Password,
Support Team,
Support Ticket,Hibajegy
Support queries from customers.,
Symbol,Jel
Sync Support Mails,
Sync with Dropbox,
Sync with Google Drive,
System,Rendszer
System Balance,
System Manager,
System Settings,Rendszer beállításai
"System User (login) ID. If set, it will become default for all HR forms.",
System for managing Backups,
TDS (Advertisement),
TDS (Commission),
TDS (Contractor),
TDS (Interest),
TDS (Rent),
TDS (Salary),
Table for Item that will be shown in Web Site,
Taken,
Target,Cél
Target  Amount,Cél összeg
Target Detail,
Target Details,
Target Details1,
Target Distribution,
Target On,
Target Qty,Cél menny.
Target Warehouse,Cél raktár
Target warehouse in row {0} must be same as Production Order,
Target warehouse is mandatory for row {0},
Task,Feladat
Task Details,Feladat részletei
Task Subject,
Tasks,feladatok
Tax,Adó
Tax Amount After Discount Amount,
Tax Assets,
Tax Category can not be 'Valuation' or 'Valuation and Total' as all items are non-stock items,
Tax Rate,Adó mértéke
Tax and other salary deductions.,
"Tax detail table fetched from item master as a string and stored in this field.
Used for Taxes and Charges",
Tax template for buying transactions.,
Tax template for selling transactions.,
Taxes,
Taxes and Charges,Adók és költségek
Taxes and Charges Added,Adók és költségek hozzáadása
Taxes and Charges Added (Company Currency),
Taxes and Charges Calculation,Adók és költségek számítása
Taxes and Charges Deducted,Levont adók és költségek
Taxes and Charges Deducted (Company Currency),
Taxes and Charges Total,Adók és költségek összesen
Taxes and Charges Total (Company Currency),
Technology,
Telecommunications,
Telephone Expenses,
Television,
Template,
Template for performance appraisals.,
Template of terms or contract.,
Temporary Accounts (Assets),
Temporary Accounts (Liabilities),
Temporary Assets,
Temporary Liabilities,
Term Details,ÁSZF részletek
Terms,Feltétel
Terms and Conditions,Általános szerződési feltételek
Terms and Conditions Content,Általános szerződési feltételek tartalma
Terms and Conditions Details,Általános szerződési feltételek részletei
Terms and Conditions Template,Általános szerződési feltételek sablon
Terms and Conditions1,
Terretory,
Territory,Terület
Territory / Customer,
Territory Manager,Területi menedzser
Territory Name,Terület neve
Territory Target Variance Item Group-Wise,
Territory Targets,Terület célpontjai
Test,Teszt
Test Email Id,Teszt email azonosítója
Test the Newsletter,Hírlevél tesztelése
The BOM which will be replaced,"Az anyagjegyzék, ami le lesz cserélve mindenhol"
The First User: You,
"The Item that represents the Package. This Item must have ""Is Stock Item"" as ""No"" and ""Is Sales Item"" as ""Yes""",
The Organization,
"The account head under Liability, in which Profit/Loss will be booked",
The date on which next invoice will be generated. It is generated on submit.,
"The date on which next invoice will be generated. It is generated on submit.
",
The date on which recurring invoice will be stop,
The date on which recurring order will be stop,
"The day of the month on which auto invoice will be generated e.g. 05, 28 etc",
"The day of the month on which auto invoice will be generated e.g. 05, 28 etc ",
"The day of the month on which auto order will be generated e.g. 05, 28 etc",
"The day of the month on which auto order will be generated e.g. 05, 28 etc ",
The day(s) on which you are applying for leave are holiday. You need not apply for leave.,
The first Leave Approver in the list will be set as the default Leave Approver,
The first user will become the System Manager (you can change that later).,
The gross weight of the package. Usually net weight + packaging material weight. (for print),
The name of your company for which you are setting up this system.,
The net weight of this package. (calculated automatically as sum of net weight of items),
The new BOM after replacement,"Az anyagjegyzék, amire le lesz cserélve mindenhol"
The rate at which Bill Currency is converted into company's base currency,
The selected item cannot have Batch,
The unique id for tracking all recurring invoices. It is generated on submit.,
The unique id for tracking all recurring invoices. It is generated on submit.,
"Then Pricing Rules are filtered out based on Customer, Customer Group, Territory, Supplier, Supplier Type, Campaign, Sales Partner etc.",
There are more holidays than working days this month.,
"There can only be one Shipping Rule Condition with 0 or blank value for ""To Value""",
There is not enough leave balance for Leave Type {0},
There is nothing to edit.,
There was an error. One probable reason could be that you haven't saved the form. Please contact support@erpnext.com if the problem persists.,
There were errors.,
There were no updates in the items selected for this digest.,
This Currency is disabled. Enable to use in transactions,
This Leave Application is pending approval. Only the Leave Apporver can update status.,
This Time Log Batch has been billed.,Ez az Időnapló gyűjtő ki lett számlázva.
This Time Log Batch has been cancelled.,Ez az Időnapló gyűjtő meg lett szakítva.
This Time Log conflicts with {0},
This format is used if country specific format is not found,
This is a root account and cannot be edited.,
This is a root customer group and cannot be edited.,
This is a root item group and cannot be edited.,
This is a root sales person and cannot be edited.,
This is a root territory and cannot be edited.,
This is an example website auto-generated from ERPNext,
This is the number of the last created transaction with this prefix,
This tool helps you to update or fix the quantity and valuation of stock in the system. It is typically used to synchronise the system values and what actually exists in your warehouses.,
This will be used for setting rule in HR module,
Thread HTML,
Thursday,Csütörtök
Time Log,Időnapló
Time Log Batch,Időnapló gyűjtő
Time Log Batch Detail,Időnapló gyűjtő adatai
Time Log Batch Details,Időnapló gyűjtő adatok
Time Log Batch {0} must be 'Submitted',A {0} Időnapló gyűjtőt be kell 'Küldeni'
Time Log Status must be Submitted.,
Time Log for tasks.,A feladatok időnaplói.
Time Log is not billable,
Time Log {0} must be 'Submitted',
Time Zone,Időzóna
Time Zones,Időzónák
Time and Budget,Idő és költség
Time at which items were delivered from warehouse,
Time at which materials were received,
Title,Cím
Titles for print templates e.g. Proforma Invoice.,
To,eddig
To Currency,
To Date,Dátumig
To Date should be same as From Date for Half Day leave,
To Date should be within the Fiscal Year. Assuming To Date = {0},
To Datetime,
To Discuss,Megvitatni
To Do List,Tennivalók listája
To Package No.,
To Produce,
To Time,
To Value,
To Warehouse,Raktárba
"To add child nodes, explore tree and click on the node under which you want to add more nodes.",
"To assign this issue, use the ""Assign"" button in the sidebar.",
To create a Bank Account,
To create a Tax Account,
"To create an Account Head under a different company, select the company and save customer.",
To date cannot be before from date,
To enable <b>Point of Sale</b> features,
To enable <b>Point of Sale</b> view,
To get Item Group in details table,
"To include tax in row {0} in Item rate, taxes in rows {1} must also be included",
"To merge, following properties must be same for both items",
"To not apply Pricing Rule in a particular transaction, all applicable Pricing Rules should be disabled.",
"To set this Fiscal Year as Default, click on 'Set as Default'",
To track any installation or commissioning related work after sales,
"To track brand name in the following documents Delivery Note, Opportunity, Material Request, Item, Purchase Order, Purchase Voucher, Purchaser Receipt, Quotation, Sales Invoice, Sales BOM, Sales Order, Serial No",
To track item in sales and purchase documents based on their serial nos. This is can also used to track warranty details of the product.,
To track items in sales and purchase documents with batch nos<br><b>Preferred Industry: Chemicals etc</b>,
To track items using barcode. You will be able to enter items in Delivery Note and Sales Invoice by scanning barcode of item.,
Too many columns. Export the report and print it using a spreadsheet application.,
Tools,Eszközök
Total,Összesen
Total ({0}),
Total Absent,
Total Achieved,
Total Actual,
Total Advance,
Total Amount,Összesen
Total Amount To Pay,
Total Amount in Words,
Total Billing This Year: ,
Total Characters,
Total Claimed Amount,
Total Commission,
Total Cost,Összköltség
Total Credit,Követelés összesen
Total Debit,Tartozás összesen
Total Debit must be equal to Total Credit. The difference is {0},
Total Deduction,
Total Earning,
Total Experience,
Total Fixed Cost,
Total Hours,
Total Hours (Expected),Össz óraszám (becsült)
Total Invoiced Amount,
Total Leave Days,
Total Leaves Allocated,Összes lekötött szabadság
Total Message(s),
Total Operating Cost,Teljes munkaköltség
Total Order Considered,
Total Order Value,
Total Outgoing,
Total Payment Amount,
Total Points,Összes pont
Total Present,
Total Qty,
Total Raw Material Cost,Teljes anyagköltség
Total Revenue,
Total Sanctioned Amount,
Total Score (Out of 5),
Total Target,
Total Tax (Company Currency),
Total Taxes and Charges,Összes adók és költségek
Total Taxes and Charges (Company Currency),
Total Variable Cost,
Total Variance,
"Total advance ({0}) against Order {1} cannot be greater \
				than the Grand Total ({2})",
Total allocated percentage for sales team should be 100,
Total amount of invoices received from suppliers during the digest period,
Total amount of invoices sent to the customer during the digest period,
Total cannot be zero,
Total in words,
Total points for all goals should be 100. It is {0},
Total valuation for manufactured or repacked item(s) can not be less than total valuation of raw materials,
Total weightage assigned should be 100%. It is {0},
Total(Amt),
Total(Qty),
Totals,
Track Leads by Industry Type.,
Track separate Income and Expense for product verticals or divisions.,
Track this Delivery Note against any Project,
Track this Sales Order against any Project,
Transaction,Tranzakció
Transaction Date,Ügylet dátuma
Transaction not allowed against stopped Production Order {0},
Transfer,
Transfer Material,
Transfer Raw Materials,Alapanyagok átrakása
Transferred Qty,
Transportation,
Transporter Info,Fuvarozó adatai
Transporter Name,Fuvarozó neve
Transporter lorry number,Teherautó rendszáma
Travel,
Travel Expenses,
Tree Type,
Tree of Item Groups.,
Tree of finanial Cost Centers.,
Tree of finanial accounts.,
Trial Balance,
Tuesday,Kedd
Type,Típus
Type of document to rename.,
"Type of leaves like casual, sick etc.",
Types of Expense Claim.,
Types of activities for Time Sheets,Az Időtáblában szereplő tevékenységek típusai
"Types of employment (permanent, contract, intern etc.).",
Tájékoztatásra vár,
UOM Conversion Detail,Mértékegység konvertálásának részlete
UOM Conversion Details,Mértékegység konvertálásának részletei
UOM Conversion Factor,
UOM Conversion factor is required in row {0},
UOM Name,Mértékegység neve
UOM coversion factor required for UOM: {0} in Item: {1},
Under AMC,ÉKSz időn belül
Under Graduate,
Under Warranty,Garanciaidőn belül
Unit,
Unit of Measure,Mértékegység
Unit of Measure {0} has been entered more than once in Conversion Factor Table,
"Unit of measurement of this item (e.g. Kg, Unit, No, Pair).",
Units/Hour,Egység/óra
Units/Shifts,Egység/műszak
Unpaid,Fizetetlen
Unreconciled Payment Details,
Unscheduled,Nem tervezett
Unsecured Loans,
Unstop,
Unstop Material Request,
Unstop Purchase Order,
Unsubscribed,
Upcoming Calendar Events (max 10),
Update,Frissítés
Update Clearance Date,
Update Cost,Költségek újraszámolása
Update Finished Goods,Késztermék frissítés
Update Series,Sorszámozás frissítése
Update Series Number,Sorszám frissítése
Update Stock,Készlet frissítése
Update additional costs to calculate landed cost of items,
Update bank payment dates with journals.,
Update clearance date of Journal Entries marked as 'Bank Vouchers',
Updated,Frissítve
Updated Birthday Reminders,
Upload Attendance,
Upload Backups to Dropbox,Mentés feltöltése a Dropboxba
Upload Backups to Google Drive,Mentés feltöltése a Google Driveba
Upload HTML,HTML feltöltése
Upload a .csv file with two columns: the old name and the new name. Max 500 rows.,Tölts fel egy .CSV fájlt két oszloppal: a régi névvel és az új névvel. Max. 500 sor lehet.
Upload attendance from a .csv file,
Upload stock balance via csv.,
Upload your letter head and logo - you can edit them later.,
Upper Income,
Urgent,Sürgős
Use Multi-Level BOM,Többszintű anyagjegyzék használata
Use SSL,
Used for Production Plan,
User,Felhasználó
User ID,
User ID not set for Employee {0},
User Name,Felhasználó neve
User Name or Support Password missing. Please enter and try again.,
User Remark,Felhasználói megjegyzés
User Remark will be added to Auto Remark,
User Specific,
User must always select,
User {0} is already assigned to Employee {1},
User {0} is disabled,A(z) {0} felhasználó tiltva
Username,Felhasználó neve
Users who can approve a specific employee's leave applications,
Users with this role are allowed to create / modify accounting entry before frozen date,
Users with this role are allowed to set frozen accounts and create / modify accounting entries against frozen accounts,
Utilities,Segédletek
Utility Expenses,
Valid For Territories,
Valid From,Érvényes innentől
Valid Upto,Érvényes eddig
Valid for Territories,
Validate,
Valuation,
Valuation Method,Készletérték számítása
Valuation Rate,Becsült érték
Valuation Rate required for Item {0},
Valuation and Total,
Value,Érték
Value or Qty,
Variance,
Vehicle Dispatch Date,A jármű útnak indításának ideje
Vehicle No,
Venture Capital,
Verified By,Ellenőrizte
View Details,Részletek
View Ledger,
View Now,
Visit report for maintenance call.,
Voucher #,
Voucher Detail No,
Voucher Detail Number,
Voucher ID,
Voucher No,
Voucher Type,Bizonylat típusa
Voucher Type and Date,Bizonylat típusa és dátuma
Walk In,Utcáról
Warehouse,Raktár
Warehouse Contact Info,Raktári Kapcsolattartó
Warehouse Detail,Raktár részletek
Warehouse Name,Raktár neve
Warehouse and Reference,
Warehouse can not be deleted as stock ledger entry exists for this warehouse.,
Warehouse can only be changed via Stock Entry / Delivery Note / Purchase Receipt,
Warehouse cannot be changed for Serial No.,A sorozatszámhoz tartozó raktárat nem lehet megváltoztatni.
Warehouse is mandatory for stock Item {0} in row {1},
Warehouse not found in the system,
Warehouse required for stock Item {0},
Warehouse where you are maintaining stock of rejected items,
Warehouse {0} can not be deleted as quantity exists for Item {1},
Warehouse {0} does not belong to company {1},
Warehouse {0} does not exist,
Warehouse {0}: Company is mandatory,
Warehouse {0}: Parent account {1} does not bolong to the company {2},
Warehouse-wise Item Reorder,Raktárankénti újrarendelés
Warehouses,Raktárak
Warehouses.,
Warn,Figyelmeztet
Warning: Leave application contains following block dates,
Warning: Material Requested Qty is less than Minimum Order Qty,
Warning: Sales Order {0} already exists against same Purchase Order number,
Warning: System will not check overbilling since amount for Item {0} in {1} is zero,
Warranty / AMC Details,Garancia és éves karbantartási szerződés részletei
Warranty / AMC Status,Garancia és éves karbantartási szerződés állapota
Warranty Expiry Date,Garancia lejárati dátuma
Warranty Period (Days),Garancia hossza (napokban)
Warranty Period (in days),Garancia hossza (napokban)
We buy this Item,
We sell this Item,
Website,Webhely
Website Description,Webhely leírása
Website Item Group,
Website Item Groups,
Website Manager,
Website Settings,Webhely beállításai
Website Warehouse,Webhely raktár
Wednesday,Szerda
Weekly,Heti
Weekly Off,
Weight UOM,Súly mértékegysége
"Weight is mentioned,\nPlease mention ""Weight UOM"" too",
Weightage,Súlyozás
Weightage (%),
Welcome,Üdv
Welcome to ERPNext. Over the next few minutes we will help you setup your ERPNext account. Try and fill in as much information as you have even if it takes a bit longer. It will save you a lot of time later. Good Luck!,"Üdvözöl az ERPNext. A következő néhány percben beállítjuk az ERPNext fiókját. Minél több mezőt tölt ki most, később annál könnyebb lesz a munka. Sok sikert!"
Welcome to ERPNext. Please select your language to begin the Setup Wizard.,
What does it do?,
"When any of the checked transactions are ""Submitted"", an email pop-up automatically opened to send an email to the associated ""Contact"" in that transaction, with the transaction as an attachment. The user may or may not send the email.",
"When submitted, the system creates difference entries to set the given stock and valuation on this date.",
Where items are stored.,Ahol az anyagok tárolva vannak.
Where manufacturing operations are carried out.,Ahol a gyártási műveleteket végzik.
Widowed,Özvegy
Will be calculated automatically when you enter the details,
Will be updated after Sales Invoice is Submitted.,
Will be updated when batched.,
Will be updated when billed.,
Wire Transfer,
With Operations,Műveletek is
Work Details,
Work Done,Kész a munka
Work In Progress,Dolgozunk rajta
Work-in-Progress Warehouse,Feldolgozás alatt álló anyag raktára
Work-in-Progress Warehouse is required before Submit,
Workflow State,Munkafolyamat állapot
Working,Folyamatban
Working Days,
Workstation,Munkaállomás
Workstation Name,Munkaállomás neve
Write Off Account,
Write Off Amount,
Write Off Amount <=,
Write Off Based On,
Write Off Cost Center,
Write Off Outstanding Amount,
Write Off Voucher,Leíró bizonylat
Wrong Template: Unable to find head row.,
Year,Év
Year Closed,Év lezárva
Year End Date,
Year Name,Év neve
Year Start Date,
Year of Passing,
Yearly,Éves
Yes,Igen
You are not authorized to add or update entries before {0},
You are not authorized to set Frozen value,
You are the Expense Approver for this record. Please Update the 'Status' and Save,
You are the Leave Approver for this record. Please Update the 'Status' and Save,
You can enter any date manually,
You can enter the minimum quantity of this item to be ordered.,
You can not change rate if BOM mentioned agianst any item,
You can not enter both Delivery Note No and Sales Invoice No. Please enter any one.,
You can not enter current voucher in 'Against Journal Voucher' column,
You can set Default Bank Account in Company master,
You can start by selecting backup frequency and granting access for sync,
You can submit this Stock Reconciliation.,
You can update either Quantity or Valuation Rate or both.,
You cannot credit and debit same account at the same time,Egy bejegyzésben nem lehet egyszerre tartozás és követelés is.
You have entered duplicate items. Please rectify and try again.,
You may need to update: {0},
You must Save the form before proceeding,
Your Customer's TAX registration numbers (if applicable) or any general information,
Your Customers,
Your Login Id,
Your Products or Services,
Your Suppliers,
Your email address,Saját email cím
Your financial year begins on,
Your financial year ends on,
Your sales person who will contact the customer in future,
